alpha_center_deg,z0x,z0y,z0z,x0x,x0y,x0z,y0x,y0y,y0z,n_rows,cond
-63.74604618245359,0.5053179307047257,-0.37707107824004765,-0.776190176994776,0.01692338307294361,-0.8949755000144507,0.4457941828683395,0.8627672849695105,0.23840355770997193,0.4458658493959453,100,0.16648699879286294
-63.64084519171286,0.448446716252996,-0.38934083122148644,-0.8045553180643745,0.01720868204800008,-0.8962139536738599,0.4432881799714938,0.8936438910125643,0.21263646532058086,0.3952041620123625,100,0.1548283703169329
-63.53461913726353,0.4137905335759266,-0.39581280146896725,-0.8198229202188957,0.01809365694152329,-0.8967824970296325,0.44210154105112504,0.91019229501322,0.197771027237523,0.36391840690460076,100,0.1528799260424698
-63.43096001024931,0.6890792219633853,-0.32099747544517976,-0.6497156659771695,0.01578127965845294,-0.889688396606412,0.4562954176367034,0.7245141662318807,0.32467703599382125,0.6080000371937404,100,0.15548387591696122
-63.325761272446215,0.6489659120319133,-0.34135846696510935,-0.6799394399884574,0.012276671078525092,-0.8888810848923696,0.4579734711397526,0.7607184290970059,0.30555656424268557,0.5726627783262931,100,0.15152172453590482
-63.219538410403366,-0.9532575083287083,-0.14962342591534292,-0.26251276775101545,0.005848987139179557,-0.877764414080094,0.47905680532070005,0.3021024861936565,-0.45512906278547544,-0.8376106637594977,100,0.200904027181623
-63.122551466238946,-0.9771543812128215,-0.10639403760807778,-0.18398267320060024,0.005609846590033302,-0.8782858041753043,0.4781031016479347,0.21245668946358037,-0.46614842587483873,-0.8588176757360003,100,0.212740050128226
-63.02658980705089,-0.9983424738797716,0.02146294169076919,0.053400814428212595,0.006491454216609686,-0.8799462562272024,0.4750288908833698,-0.05718536412204977,-0.47458816703085793,-0.8783483966197692,100,0.213702207347393
-62.92601073309492,0.8440097272042113,-0.24750065998909557,-0.4758056364626577,0.006702172648658939,-0.8822179520686061,0.4707935491589305,0.5362859883182296,0.40054326651790917,0.7429417409061783,100,0.20919646694817007
-62.818760342041514,0.6943646650185897,-0.3265749161893898,-0.6412538780307804,0.011348374541426369,-0.8860164954059309,0.46351481558183194,0.7195338257294714,0.32912549883666753,0.6115124525687319,100,0.21566306726124146
-62.71151012453217,0.379698041244419,-0.41687459989601255,-0.8258601367281817,0.00820635319614782,-0.8911622499320332,0.4536105158208932,0.9250740798673215,0.17901232431767405,0.3349515405249129,100,0.2178373543005409
-62.603233848046465,0.1771160009154443,-0.45154313646873,-0.8744934065661686,-0.0024862774931664468,-0.8887437049317297,0.45839769345891057,0.9841868423444542,0.07901533301963805,0.1585333923936796,100,0.1933698715166155
